51904720457	0.000
52405260535	0.025
50505330523	0.050
51005050543	0.075
42804480532	0.100
44505370478	0.125
52504750532	0.150
46505400484	0.175
46105070544	0.200
51804910436	0.225
54905170478	0.250
47605330536	0.275
46604750512	0.300
53404440503	0.325
49104970456	0.350
54504600538	0.375
51805440529	0.400
47004440543	0.425
53505440530	0.450
51504590506	0.475
47405310551	0.500
53305370545	0.525
49405150538	0.550
51905250526	0.575
54905200497	0.600
46505290459	0.625
51804640544	0.650
52104620445	0.675
45304400524	0.700
5400440099	0.725
2900510044	0.750
4400290051	0.775
2900520030	0.800
5100440029	0.825
2900440045	0.850
5100260369	0.875
4400290028	0.900
4400570032	0.925
4400290055	0.950
5500550044	0.975
3700560029	1.000
5500370055	1.025
3700440033	1.050
2900370073	1.075
5500290043	1.100
5600580030	1.125
2900370056	1.150
5500510029	1.175
2900560074	1.200
5600580055	1.225
5500550073	1.250
5600560057	1.275
5500290037	1.300
5500370043	1.325
2900560037	1.350
3700290055	1.375
2900550054	1.400
5600430056	1.425
5500550029	1.450
4400330056	1.475
5500440033	1.500
4400550055	1.525
4400590056	1.550
4400550059	1.575
2900440051	1.600
5500420054	1.625
2900550055	1.650
5600560037	1.675
5500550037	1.700
2900370033	1.726
7300290037	1.751
5500290054	1.776
5600570058	1.801
5500550059	1.826
2900440055	1.851
5500290044	1.876
4400550058	1.901
2900440088	1.926
7400590044	1.951
5600330029	1.976
5500330058	2.001
5600330029	2.026
5500550029	2.051
5500740058	2.076
2900550074	2.101
5500490032	2.126
2800420034	2.151
4700350026	2.176
4200280029	2.201
3300420043	2.226
4400550030	2.251
7800770066	2.276
4400330045	2.301
7700440034	2.326
7600450034	2.351
5500770066	2.376
4300320066	2.401
6500320032	2.426
3200540025	2.451
4400440055	2.476
3200320031	2.501
3300320044	2.526
3300320089	2.551
3300430034	2.576
3200430031	2.601
3700440043	2.626
3300550034	2.651
3200320044	2.676
4300860025	2.701
3300640037	2.726
4300560045	2.751
6000590061	2.776
2500500061	2.801
2500250049	2.826
6000490035	2.851
4900250049	2.876
4700360049	2.901
3500480047	2.926
4700490059	2.951
2500260025	2.976
2500250026	3.001
6100490048	3.026
6200620063	3.051
2600740062	3.076
2900390068	3.101
2500290037	3.126
2500370062	3.151
3600370049	3.176
3700270037	3.201
3600370048	3.226
3500720034	3.251
3400340033	3.276
23602400232	3.301
2700290055	3.326
3200430044	3.351
3200440064	3.376
3300440032	3.401
3200320044	3.426
4300650075	3.451
3200330045	3.476
4500770077	3.501
4300440044	3.526
4300440032	3.551
3300450043	3.576
3300880043	3.601
3300320087	3.626
3300440032	3.651
3300330077	3.676
3300320066	3.701
3200440032	3.726
4300540033	3.751
4300310041	3.776
3100300028	3.801
3700270037	3.826
4700280038	3.851
3700550029	3.876
3600340035	3.901
3300500032	3.926
3800380039	3.951
2700550043	3.976
5500310028	4.001
2700340091	4.026
2800300083	4.051
3800310036	4.076
3000830084	4.101
3000370037	4.126
3700300082	4.151
3700290073	4.176
3600510030	4.201
2800280052	4.226
5100290028	4.251
2900440073	4.276
3300430054	4.301
2900330038	4.326
3200730058	4.351
2900550043	4.376
5500580147	4.401
7300330074	4.426
2900550033	4.451
3300560076	4.476
5500550073	4.501
