50605040502	0.000
55104620410	0.025
53305250551	0.050
54805360504	0.075
52405110477	0.100
52105350448	0.125
54805490535	0.150
53405390526	0.175
48305350543	0.200
54205110482	0.225
54304600489	0.250
50904640536	0.275
49304960516	0.300
54505110475	0.325
53904710545	0.350
54405490540	0.375
54204790516	0.400
52904840546	0.425
48905430530	0.450
52605490518	0.475
54204560531	0.500
51305330478	0.525
2500250026	0.550
2500260025	0.575
4900290036	0.600
2900490057	0.625
2500250029	0.650
3700490058	0.675
2500250037	0.700
3700250037	0.725
3700290049	0.750
2500250029	0.775
4900370058	0.800
2800490028	0.825
2800250049	0.850
3600610049	0.875
2500250029	0.900
2900410049	0.925
4900360048	0.950
2500250026	0.975
4900500053	1.000
2900490041	1.025
2500290025	1.050
3700410037	1.075
3700250025	1.100
3700410028	1.125
3700490037	1.150
2500250029	1.175
4900290041	1.200
2800450049	1.225
2500250026	1.250
29405210061	1.275
2500250029	1.300
2900410049	1.325
4903960041	1.350
2500250026	1.375
4900280041	1.400
3700530257	1.425
2500370025	1.450
3700290053	1.475
3700250049	1.500
3700410053	1.525
2500370041	1.550
2500250026	1.575
2900410049	1.600
2900360041	1.625
2500250026	1.650
54805380522	1.675
4900410028	1.700
2900330041	1.725
2500290025	1.750
2500250026	1.775
4902850510	1.800
3700280028	1.825
2500250037	1.850
3700290433	1.875
3700290033	1.900
3700330041	1.925
2500370033	1.950
2500250026	1.975
3305320049	2.000
2900330029	2.025
2500250026	2.050
3305250394	2.075
3300280025	2.100
3300280531	2.125
2500330029	2.150
2500250029	2.175
3305030273	2.200
2500330025	2.225
2500250026	2.250
3700330250	2.275
3300370025	2.300
3300370029	2.325
3300370025	2.350
2500330028	2.375
3300410471	2.400
2500330025	2.425
2500330029	2.450
3304820257	2.475
2500250033	2.500
3300280261	2.525
3300410049	2.550
2500290025	2.575
2900330041	2.600
2500370033	2.625
2500370025	2.650
3700330159	2.675
2500250037	2.700
3700290029	2.725
3700290033	2.750
2500250026	2.775
2803590049	2.800
2500250026	2.825
2500250181	2.850
3200290072	2.875
2500260025	2.900
4900360029	2.925
2900360037	2.950
3700250049	2.975
3700410049	3.000
2500250037	3.025
3700410037	3.050
3700490029	3.075
2500250026	3.100
4900290050	3.125
2800570036	3.150
2500490025	3.175
3600410042	3.200
2500250026	3.225
2900410036	3.250
2500260049	3.275
2500250026	3.300
4900290041	3.325
3700290026	3.350
2500370025	3.375
3700410037	3.400
3700250025	3.425
3700290041	3.450
2500370026	3.475
2500250026	3.500
4900410057	3.525
4900280042	3.550
2500250026	3.575
4900310034	3.600
2500250026	3.625
2900490061	3.650
2500260025	3.675
2500250026	3.700
3700490041	3.725
3700490029	3.750
2500370025	3.775
3700490037	3.800
3700410025	3.825
3700490029	3.850
2500250026	3.875
2500250026	3.900
3300490061	3.925
2500330025	3.950
2500250033	3.975
3300490036	4.000
3300260036	4.025
3300490041	4.050
2500330025	4.075
2500330025	4.100
3300370041	4.125
2500330037	4.150
2500330037	4.175
3300370049	4.200
3300370026	4.225
3300370029	4.250
2500330025	4.275
3300250025	4.300
3300410049	4.325
2500330025	4.350
2500330025	4.375
3300490225	4.400
3300250025	4.425
3300490035	4.450
2500330025	4.475
3300290037	4.500
3300370041	4.525
2500250033	4.550
2500370033	4.575
3700330041	4.600
2500330025	4.625
3300370029	4.650
2500330025	4.675
3300290049	4.700
3300410049	4.725
2500250026	4.750
2500330026	4.775
3305010293	4.800
2500250026	4.825
3300490036	4.850
3300260025	4.875
2900370031	4.900
3700400136	4.925
2500250026	4.950
3700410446	4.975
3700410033	5.000
2500250026	5.025
4900370492	5.050
2600310028	5.075
2500250029	5.100
50803100526	5.125
2500250026	5.150
25304920130	5.175
18802130049	5.200
2500260030	5.225
3700490036	5.250
3700250041	5.275
3700250025	5.300
3700490041	5.325
2500250037	5.350
3700410040	5.375
2500410049	5.400
2500250049	5.425
4900410057	5.450
4900260028	5.475
2500250049	5.500
4900410036	5.525
2500250026	5.550
